sample_id,genetic_run_name,datetime_collected,fork_length_mm,field_run_name
MIL23_1_D_3,Spring,2022-11-08T10:20:00Z,96,Unknown
MIL23_1_D_4,Spring,2022-11-08T10:24:59Z,97,Unknown
MIL23_1_D_5,Spring,2022-11-08T10:30:00Z,101,Unknown
MIL23_1_D_6,Spring,2022-11-08T10:35:00Z,93,Unknown
MIL23_1_E_1,Spring,2022-11-02T11:19:00Z,123,Unknown
MIL23_3_D_1,Spring/Winter,NA,NA,NA
MIL23_3_D_2,Spring,NA,NA,NA
MIL23_3_D_3,Spring,NA,NA,NA
MIL23_4_D_1,Spring,NA,NA,NA
MIL23_7_A_1,Spring,2023-01-30T11:04:00Z,33,NA
MIL23_7_A_10,Spring,2023-02-06T13:35:00Z,36,NA
MIL23_7_A_11,Spring,2023-02-06T13:39:00Z,33,NA
MIL23_7_A_12,Spring,2023-02-06T13:42:00Z,36,NA
MIL23_7_A_13,Spring,2023-02-06T13:46:00Z,34,NA
MIL23_7_A_14,Spring,2023-02-06T13:47:00Z,36,NA
MIL23_7_A_15,Spring,2023-02-06T13:48:59Z,37,NA
MIL23_7_A_16,Spring,2023-02-06T13:51:59Z,37,NA
MIL23_7_A_17,Spring,2023-02-06T13:54:00Z,39,NA
MIL23_7_A_18,Spring,2023-02-06T13:56:00Z,35,NA
MIL23_7_A_19,Spring,2023-02-06T13:56:59Z,36,NA
MIL23_7_A_2,Spring,2023-01-30T11:07:00Z,30,NA
MIL23_7_A_20,Spring,2023-02-06T13:58:00Z,37,NA
MIL23_7_A_4,Spring,2023-01-30T11:11:59Z,29,NA
MIL23_7_A_5,Spring,2023-01-30T11:13:59Z,37,NA
MIL23_7_A_6,Spring,2023-01-30T11:17:00Z,27,NA
MIL23_7_A_7,Spring,2023-01-30T13:19:00Z,35,NA
MIL23_7_A_8,Spring,2023-02-06T13:24:00Z,34,NA
MIL23_7_A_9,Spring,2023-02-06T13:29:00Z,33,NA
MIL23_8_A_10,Spring,2023-02-22T08:46:00Z,35,NA
MIL23_8_A_11,Spring,2023-02-22T08:48:00Z,35,NA
MIL23_8_A_12,Spring,2023-02-23T10:09:00Z,38,NA
MIL23_8_A_13,Spring,2023-02-23T10:11:00Z,35,NA
MIL23_8_A_14,Spring,2023-02-23T10:12:59Z,34,NA
MIL23_8_A_15,Spring,2023-02-23T10:14:59Z,33,NA
MIL23_8_A_16,Spring,2023-02-23T10:17:00Z,35,NA
MIL23_8_A_17,Spring,2023-02-25T13:28:00Z,36,NA
MIL23_8_A_18,Spring,2023-02-25T13:34:00Z,34,NA
MIL23_8_A_19,Spring,2023-02-25T13:36:00Z,34,NA
MIL23_8_A_2,Spring,2023-02-21T13:50:59Z,34,NA
MIL23_8_A_20,Spring,2023-02-25T13:39:00Z,34,NA
MIL23_8_A_3,Spring,2023-02-21T13:52:59Z,33,NA
MIL23_8_A_4,Spring,2023-02-21T13:54:00Z,34,NA
MIL23_8_A_5,Fall,2023-02-21T13:55:00Z,34,NA
MIL23_8_A_6,Spring,2023-02-22T08:37:00Z,34,NA
MIL23_8_A_7,Spring,2023-02-22T08:40:00Z,35,NA
MIL23_8_A_8,Spring,2023-02-22T08:41:00Z,33,NA
MIL23_8_A_9,Spring,2023-02-22T08:44:00Z,32,NA
MIL23_8_D_2,Spring,2023-02-22T08:36:00Z,98,Unknown
MIL23_8_D_3,Spring,2023-02-22T08:37:00Z,96,Unknown
MIL24_10_A_1,Fall,2024-03-12T10:59:59Z,41,Unknown
MIL24_10_A_10,Fall,2024-03-12T10:59:59Z,35,Unknown
MIL24_10_A_11,Fall,2024-03-12T10:59:59Z,39,Unknown
MIL24_10_A_12,Fall,2024-03-12T10:59:59Z,36,Unknown
MIL24_10_A_13,Fall,2024-03-12T10:59:59Z,37,Unknown
MIL24_10_A_14,Fall,2024-03-12T10:59:59Z,39,Unknown
MIL24_10_A_15,Fall,2024-03-12T10:59:59Z,38,Unknown
MIL24_10_A_2,Fall,2024-03-12T10:59:59Z,42,Unknown
MIL24_10_A_3,Spring,2024-03-12T10:59:59Z,38,Unknown
MIL24_10_A_4,Fall,2024-03-12T10:59:59Z,36,Unknown
MIL24_10_A_5,Fall,2024-03-12T10:59:59Z,42,Unknown
MIL24_10_A_6,Fall,2024-03-12T10:59:59Z,36,Unknown
MIL24_10_A_7,Fall,2024-03-12T10:59:59Z,36,Unknown
MIL24_10_A_8,Fall,2024-03-12T10:59:59Z,37,Unknown
MIL24_10_A_9,Fall,2024-03-12T10:59:59Z,36,Unknown
MIL24_10_B_1,Spring,2024-03-12T10:59:59Z,49,Unknown
MIL24_10_D_1,Spring,2024-03-12T10:59:59Z,104,Unknown
MIL24_10_D_2,Spring,2024-03-12T10:59:59Z,96,Unknown
MIL24_10_E_1,Spring,2024-03-12T10:59:59Z,111,Unknown
MIL24_10_E_2,Spring,2024-03-12T10:59:59Z,121,Unknown
MIL24_10_E_3,Spring,2024-03-12T10:59:59Z,114,Unknown
MIL24_10_E_4,Spring,2024-03-12T10:59:59Z,105,Unknown
MIL24_11_A_1,Fall,2024-03-20T11:16:00Z,35,Unknown
MIL24_11_A_10,Fall,2024-03-22T09:34:00Z,35,Unknown
MIL24_11_A_11,Fall,2024-03-26T11:17:59Z,39,Unknown
MIL24_11_A_12,Fall,2024-03-26T11:17:59Z,40,Unknown
MIL24_11_A_13,Fall,2024-03-26T11:17:59Z,44,Unknown
MIL24_11_A_14,Spring,2024-03-28T10:31:00Z,35,Unknown
MIL24_11_A_15,Spring,2024-03-28T10:32:00Z,35,Unknown
MIL24_11_A_16,Fall,2024-03-29T09:05:00Z,39,Unknown
MIL24_11_A_2,Fall,2024-03-20T11:16:00Z,38,Unknown
MIL24_11_A_3,Fall,2024-03-20T11:16:00Z,37,Unknown
MIL24_11_A_4,Fall,2024-03-20T11:16:00Z,39,Unknown
MIL24_11_A_5,Fall,2024-03-21T14:26:00Z,35,Unknown
MIL24_11_A_6,Fall,2024-03-21T14:26:00Z,32,Unknown
MIL24_11_A_7,Fall,2024-03-21T14:26:00Z,35,Unknown
MIL24_11_A_8,Fall,2024-03-21T14:26:00Z,40,Unknown
MIL24_11_A_9,Fall,2024-03-22T09:34:00Z,34,Unknown
MIL24_11_B_1,Spring,2024-03-25T10:10:00Z,45,Unknown
MIL24_11_B_2,Fall,2024-03-25T10:12:59Z,46,Unknown
MIL24_11_B_3,Fall,2024-03-27T08:54:59Z,53,Unknown
MIL24_11_B_5,Fall,2024-03-28T10:34:00Z,49,Unknown
MIL24_11_B_6,Fall,2024-03-29T09:05:00Z,54,Unknown
MIL24_11_B_7,Fall,2024-03-29T09:05:00Z,64,Unknown
MIL24_11_B_8,Fall,2024-03-29T09:05:00Z,64,Unknown
MIL24_11_C_1,Fall,2024-03-28T10:36:00Z,79,Unknown
MIL24_11_C_2,Fall,2024-03-29T09:13:00Z,63,Unknown
MIL24_12_B_1,Fall,2024-04-09T09:45:00Z,58,Unknown
MIL24_12_B_2,Fall,2024-04-09T09:45:00Z,57,Unknown
MIL24_12_B_3,Fall,2024-04-09T09:45:00Z,54,Unknown
MIL24_12_B_4,Fall,2024-04-09T09:45:00Z,52,Unknown
MIL24_12_B_5,Spring,2024-04-09T09:45:00Z,55,Unknown
MIL24_12_C_1,Fall,2024-04-09T09:45:00Z,83,Unknown
MIL24_12_C_2,Fall,2024-04-09T09:45:00Z,77,Unknown
MIL24_12_D_1,Fall,2024-04-09T09:45:00Z,85,Unknown
MIL24_13_C_1,Fall,2024-04-23T11:34:00Z,82,Unknown
MIL24_13_C_2,Fall,2024-04-27T11:35:59Z,71,Unknown
MIL24_13_C_3,Fall,2024-04-27T11:35:59Z,78,Unknown
MIL24_13_C_4,Spring,2024-04-30T11:35:59Z,84,Unknown
MIL24_13_C_5,Fall/LateFall,2024-04-30T12:30:00Z,71,Unknown
MIL24_13_C_6,Fall/LateFall,2024-04-30T12:30:00Z,75,Unknown
MIL24_13_D_1,Fall,2024-04-22T12:14:59Z,91,Unknown
MIL24_13_D_3,Fall/LateFall,2024-04-27T11:35:59Z,101,Unknown
MIL24_14_C_2,Fall/LateFall,2024-05-09T10:12:59Z,70,Unknown
MIL24_1_E_1,Spring,2023-11-08T09:29:59Z,123,Spring
MIL24_2_E_1,Fall,2023-11-20T10:12:00Z,132,Unknown
MIL24_4_D_1,Spring,2023-12-19T12:50:00Z,103,Unknown
MIL24_4_D_2,Spring,2023-12-19T12:50:00Z,94,Unknown
MIL24_4_E_1,Spring,2023-12-19T12:50:00Z,108,Unknown
MIL24_4_E_2,Fall,2023-12-19T12:50:00Z,132,Unknown
MIL24_4_E_3,Spring,2023-12-19T12:50:00Z,115,Unknown
MIL24_4_E_4,Spring,2023-12-19T12:50:00Z,115,Unknown
MIL24_4_E_5,Spring,2023-12-19T12:50:00Z,116,Unknown
MIL24_4_E_6,Spring,2023-12-19T12:50:00Z,116,Unknown
MIL24_5_A_1,Fall,2024-01-03T00:00:00Z,36,Unknown
MIL24_5_A_2,Spring,2024-01-03T00:00:00Z,37,Unknown
MIL24_5_A_4,Fall,2024-01-11T00:00:00Z,35,Unknown
MIL24_5_A_5,Fall,2024-01-11T00:00:00Z,35,Unknown
MIL24_5_A_7,Fall,2024-01-12T00:00:00Z,37,Unknown
MIL24_6_A_1,Fall,2024-01-19T09:16:00Z,38,Unknown
MIL24_6_A_10,Fall/LateFall,2024-01-24T09:45:00Z,34,Unknown
MIL24_6_A_11,Spring,2024-01-24T09:45:00Z,39,Unknown
MIL24_6_A_12,Fall,2024-01-25T00:00:00Z,36,Unknown
MIL24_6_A_13,Fall,2024-01-25T00:00:00Z,36,Unknown
MIL24_6_A_15,Spring,2024-01-25T00:00:00Z,34,Unknown
MIL24_6_A_2,Fall,2024-01-19T09:16:00Z,36,Unknown
MIL24_6_A_3,Fall,2024-01-19T09:16:00Z,36,Unknown
MIL24_6_A_4,Fall,2024-01-19T09:16:00Z,39,Unknown
MIL24_6_A_5,Fall,2024-01-19T09:16:00Z,40,Unknown
MIL24_6_A_6,Fall,2024-01-19T09:16:00Z,36,Unknown
MIL24_6_A_7,Fall,2024-01-24T09:45:00Z,38,Unknown
MIL24_6_A_8,Spring,2024-01-24T09:45:00Z,37,Unknown
MIL24_6_A_9,Fall,2024-01-24T09:45:00Z,35,Unknown
MIL24_6_D_1,Fall,2024-01-17T11:44:59Z,90,Unknown
MIL24_6_E_1,Spring,2024-01-25T00:00:00Z,115,Unknown
MIL24_7_A_1,Spring,2024-01-28T11:30:00Z,37,Unknown
MIL24_7_A_10,Fall,2024-02-07T12:30:00Z,36,Unknown
MIL24_7_A_11,Fall,2024-02-07T12:30:00Z,36,Unknown
MIL24_7_A_12,Spring,2024-02-07T12:30:00Z,37,Unknown
MIL24_7_A_14,Spring,2024-02-07T12:30:00Z,42,Unknown
MIL24_7_A_15,Spring,2024-02-09T11:30:00Z,44,Unknown
MIL24_7_A_16,Spring,2024-02-09T11:30:00Z,39,Unknown
MIL24_7_A_17,Fall,2024-02-09T11:30:00Z,39,Unknown
MIL24_7_A_18,Spring,2024-02-10T10:00:00Z,38,Unknown
MIL24_7_A_19,Spring,2024-02-10T10:00:00Z,39,Unknown
MIL24_7_A_2,Fall,2024-01-28T11:30:00Z,39,Unknown
MIL24_7_A_20,Fall,2024-02-10T10:00:00Z,37,Unknown
MIL24_7_A_21,Fall,2024-02-11T10:00:00Z,36,Unknown
MIL24_7_A_22,Fall,2024-02-11T10:00:00Z,37,Unknown
MIL24_7_A_23,Spring,2024-02-11T10:00:00Z,36,Unknown
MIL24_7_A_3,Fall,2024-01-28T11:30:00Z,39,Unknown
MIL24_7_A_4,Fall,2024-01-28T11:30:00Z,36,Unknown
MIL24_7_A_6,Winter,2024-02-07T12:30:00Z,39,Unknown
MIL24_7_A_7,Fall,2024-02-07T12:30:00Z,38,Unknown
MIL24_7_A_8,Fall,2024-02-07T12:30:00Z,38,Unknown
MIL24_7_A_9,Fall,2024-02-07T12:30:00Z,33,Unknown
MIL24_7_E_1,Fall,2024-02-09T11:30:00Z,129,Unknown
MIL24_8_A_1,Spring,2024-02-12T10:00:00Z,31,Unknown
MIL24_8_A_10,Fall,2024-02-12T10:00:00Z,36,Unknown
MIL24_8_A_11,Spring,2024-02-12T10:00:00Z,33,Unknown
MIL24_8_A_12,Fall,2024-02-13T10:00:00Z,35,Unknown
MIL24_8_A_13,Fall,2024-02-13T10:00:00Z,41,Unknown
MIL24_8_A_14,Fall,2024-02-13T10:00:00Z,39,Unknown
MIL24_8_A_15,Fall,2024-02-13T10:00:00Z,39,Unknown
MIL24_8_A_16,Fall,2024-02-13T10:00:00Z,36,Unknown
MIL24_8_A_17,Fall,2024-02-13T10:00:00Z,36,Unknown
MIL24_8_A_19,Fall,2024-02-13T10:00:00Z,35,Unknown
MIL24_8_A_2,Fall,2024-02-12T10:00:00Z,32,Unknown
MIL24_8_A_22,Spring,2024-02-13T10:00:00Z,37,Unknown
MIL24_8_A_24,Fall,2024-02-13T10:00:00Z,37,Unknown
MIL24_8_A_25,Fall,2024-02-13T10:00:00Z,33,Unknown
MIL24_8_A_3,Spring,2024-02-12T10:00:00Z,37,Unknown
MIL24_8_A_4,Spring,2024-02-12T10:00:00Z,36,Unknown
MIL24_8_A_5,Spring,2024-02-12T10:00:00Z,39,Unknown
MIL24_8_A_6,Spring,2024-02-12T10:00:00Z,38,Unknown
MIL24_8_A_7,Fall,2024-02-12T10:00:00Z,37,Unknown
MIL24_8_A_8,Fall,2024-02-12T10:00:00Z,36,Unknown
MIL24_8_A_9,Fall/LateFall,2024-02-12T10:00:00Z,32,Unknown
MIL24_9_A_1,Spring,2024-02-26T11:02:00Z,33,Unknown
MIL24_9_A_10,Fall,2024-03-08T11:30:00Z,39,Unknown
MIL24_9_A_11,Fall,2024-03-09T11:40:00Z,42,Unknown
MIL24_9_A_12,Fall,2024-03-10T11:40:00Z,41,Unknown
MIL24_9_A_13,Fall,2024-03-11T11:40:00Z,44,Unknown
MIL24_9_A_14,Fall,2024-03-12T11:40:00Z,39,Unknown
MIL24_9_A_15,Fall,2024-03-13T11:40:00Z,41,Unknown
MIL24_9_A_2,Spring,2024-02-26T11:02:00Z,34,Unknown
MIL24_9_A_3,Spring,2024-02-29T00:00:00Z,34,Unknown
MIL24_9_A_4,Fall,2024-03-06T11:07:00Z,41,Unknown
MIL24_9_A_5,Fall,2024-03-06T00:00:00Z,38,Unknown
MIL24_9_A_6,Fall,2024-03-06T00:00:00Z,42,Unknown
MIL24_9_A_7,Fall,2024-03-07T12:13:00Z,39,Unknown
MIL24_9_A_8,Fall,2024-03-07T00:00:00Z,36,Unknown
MIL24_9_A_9,Fall,2024-03-08T11:30:00Z,41,Unknown
MIL24_9_E_1,Spring,2024-03-04T09:20:00Z,109,Unknown
MIL24_9_E_2,Spring,2024-03-07T12:14:59Z,117,Unknown
MIL24_9_E_3,Spring,2024-03-07T12:14:59Z,108,Unknown
MIL25_1_D_1,Unknown,NA,NA,NA
MIL25_1_D_2,Spring,NA,NA,NA
TIS22_1_A_1,Unknown,NA,NA,NA
TIS22_1_A_6,Unknown,NA,NA,NA
TIS22_1_A_9,Unknown,NA,NA,NA
TIS22_1_B_1,Spring,NA,NA,NA
TIS22_1_B_2,Spring,NA,NA,NA
TIS22_1_C_1,Unknown,NA,NA,NA
TIS22_2_A_1,Unknown,NA,NA,NA
TIS22_2_A_5,Unknown,NA,NA,NA
TIS22_2_A_6,Spring,NA,NA,NA
TIS22_3_A_1,Unknown,2022-02-08T10:00:00Z,40,Fall
TIS22_4_B_1,Fall,2022-02-22T10:15:00Z,57,Spring
TIS22_4_B_2,Spring,2022-02-22T10:20:00Z,58,Spring
TIS22_5_B_1,Fall,2022-03-07T11:00:00Z,64,Spring
TIS22_6_C_1,Spring,2022-03-25T12:00:00Z,70,Spring
TIS22_6_C_10,Fall,2022-03-25T12:40:00Z,76,Spring
TIS22_6_C_2,Fall,2022-03-25T12:05:00Z,81,Spring
TIS22_6_C_3,Fall,2022-03-25T12:10:00Z,73,Spring
TIS22_6_C_4,Fall,2022-03-25T12:15:00Z,70,Spring
TIS22_6_C_5,Fall,2022-03-25T12:20:00Z,73,Spring
TIS22_6_C_6,Fall,2022-03-25T12:30:00Z,69,Fall
TIS22_6_C_7,Spring,2022-03-25T12:30:00Z,70,Spring
TIS22_6_C_8,Fall,2022-03-25T12:35:00Z,71,Spring
TIS22_6_C_9,Fall,2022-03-25T12:35:00Z,74,Spring
TIS22_6_D_1,Fall,2022-03-25T12:00:00Z,93,Spring
TIS22_7_C_1,Fall,2022-04-05T10:38:00Z,88,Spring
TIS22_7_C_10,Fall,2022-04-05T10:58:00Z,86,Spring
TIS22_7_C_2,Fall,2022-04-05T10:40:00Z,87,Spring
TIS22_7_C_3,Fall,2022-04-05T10:42:00Z,85,Spring
TIS22_7_C_4,Fall,2022-04-05T10:45:00Z,84,Spring
TIS22_7_C_5,Fall,2022-04-05T10:47:00Z,86,Spring
TIS22_7_C_6,Fall,2022-04-05T10:50:00Z,84,Spring
TIS22_7_C_7,Unknown,2022-04-05T10:52:00Z,82,Spring
TIS22_7_C_8,Fall,2022-04-05T10:54:00Z,89,Spring
TIS22_7_C_9,Fall,2022-04-05T10:55:00Z,80,Spring
TIS22_8_C_6,Unknown,2022-04-21T11:44:00Z,79,Fall
TIS22_8_C_7,Spring,2022-04-21T11:46:00Z,83,Fall
TIS22_9_C_10,Fall,2022-05-09T00:00:00Z,78,Fall
TIS22_9_C_3,Fall,2022-05-06T11:25:00Z,84,Fall
TIS22_9_C_4,Fall,2022-05-06T11:27:00Z,78,Fall
TIS22_9_C_5,Fall,2022-05-07T11:20:00Z,83,Fall
TIS22_9_C_6,Fall,2022-05-07T11:36:00Z,78,Fall
TIS22_9_C_7,Fall,2022-05-07T11:39:00Z,77,Fall
TIS22_9_C_8,Unknown,2022-05-07T11:42:00Z,82,Fall
TIS22_9_C_9,Fall,2022-05-09T11:44:00Z,76,Fall
TIS22_9_D_10,Fall,2022-05-07T11:31:00Z,95,Spring
TIS22_9_D_2,Fall,2022-05-06T11:18:00Z,95,Spring
TIS22_9_D_3,Fall,2022-05-06T11:19:00Z,88,Fall
TIS22_9_D_4,Fall,2022-05-06T11:20:00Z,88,Fall
TIS22_9_D_5,Fall,2022-05-06T11:26:00Z,86,Fall
TIS22_9_D_6,Fall,2022-05-07T11:08:00Z,89,Fall
TIS22_9_D_7,Fall,2022-05-07T11:12:00Z,91,Fall
TIS22_9_D_8,Fall,2022-05-07T11:15:00Z,98,Spring
TIS22_9_D_9,Fall,2022-05-07T11:24:00Z,87,Fall
TIS23_10_A_10,LateFall,2023-03-20T12:28:00Z,38,Unknown
TIS23_10_A_11,Fall/LateFall,2023-03-21T00:00:00Z,40,Unknown
TIS23_10_A_19,Fall/LateFall,2023-03-22T00:00:00Z,38,Unknown
TIS23_10_A_20,Fall/LateFall,2023-03-22T00:00:00Z,37,Unknown
TIS23_10_A_23,Fall/LateFall,2023-03-22T00:00:00Z,40,Unknown
TIS23_10_A_4,Fall,2023-03-20T12:12:00Z,41,Unknown
TIS23_10_A_7,Fall,2023-03-20T12:22:59Z,41,Unknown
TIS23_10_A_9,Fall,2023-03-20T12:25:00Z,38,Unknown
TIS23_10_B_10,Fall,2023-03-20T12:18:00Z,55,Unknown
TIS23_10_B_2,Fall,2023-03-20T12:00:00Z,52,Unknown
TIS23_10_B_3,Fall,2023-03-20T12:02:00Z,58,Unknown
TIS23_10_B_4,Fall,2023-03-20T12:06:00Z,59,Unknown
TIS23_10_B_5,Spring,2023-03-20T12:08:00Z,56,Unknown
TIS23_10_B_6,Fall,2023-03-20T12:10:00Z,54,Unknown
TIS23_10_B_7,Fall,2023-03-20T12:14:00Z,55,Unknown
TIS23_10_B_8,Fall,2023-03-20T12:14:59Z,51,Unknown
TIS23_10_B_9,Fall,2023-03-20T12:17:00Z,52,Unknown
TIS23_10_C_1,Fall,2023-03-20T11:56:59Z,70,Unknown
TIS23_10_C_3,Fall/LateFall,2023-03-23T10:19:00Z,75,Unknown
TIS23_10_D_2,LateFall,2023-03-22T00:00:00Z,100,Unknown
TIS23_11_B_1,Fall,NA,NA,NA
TIS23_11_B_3,Fall/LateFall,NA,NA,NA
TIS23_11_C_1,Fall,NA,NA,NA
TIS23_11_C_2,Spring,NA,NA,NA
TIS23_11_C_3,Fall,NA,NA,NA
TIS23_12_C_1,Spring,NA,NA,NA
TIS23_12_C_2,Spring,NA,NA,NA
TIS23_12_C_3,Spring,NA,NA,NA
TIS23_12_C_4,Spring,NA,NA,NA
TIS23_12_C_5,Spring,NA,NA,NA
TIS23_13_C_3,Fall/LateFall,NA,NA,NA
TIS23_13_C_4,Fall/LateFall,NA,NA,NA
TIS23_13_C_5,Fall/LateFall,NA,NA,NA
TIS23_5_A_1,Fall/LateFall,2023-01-03T12:48:00Z,39,NA
TIS23_5_A_19,Spring,2023-01-03T01:45:59Z,39,NA
TIS23_5_A_20,Spring,2023-01-03T01:47:00Z,38,NA
TIS23_5_A_25,Fall/LateFall,2023-01-04T10:28:00Z,43,NA
TIS23_5_A_28,Fall/LateFall,2023-01-04T10:31:00Z,41,NA
TIS23_5_A_3,Spring,2023-01-03T12:50:00Z,40,NA
TIS23_5_A_30,Spring,2023-01-04T10:45:00Z,41,NA
TIS23_5_A_5,Spring,2023-01-03T12:52:00Z,37,NA
TIS23_5_B_2,Spring,2023-01-04T11:09:00Z,47,NA
TIS23_6_A_1,Fall/LateFall,2023-01-18T10:14:59Z,43,Fall
TIS23_6_A_12,Fall/LateFall,2023-01-18T10:14:59Z,41,Fall
TIS23_6_A_17,Fall/LateFall,2023-01-18T10:14:59Z,43,Fall
TIS23_6_A_19,Spring,2023-01-18T10:14:59Z,36,Fall
TIS23_6_A_20,Fall/LateFall,2023-01-18T10:14:59Z,41,Fall
TIS23_6_A_21,Fall/LateFall,2023-01-18T10:14:59Z,39,Fall
TIS23_6_A_23,Fall/LateFall,2023-01-18T10:14:59Z,39,Fall
TIS23_6_A_26,Fall/LateFall,2023-01-18T10:14:59Z,37,Fall
TIS23_6_A_4,Fall/LateFall,2023-01-18T10:14:59Z,37,Fall
TIS23_6_A_7,Fall/LateFall,2023-01-18T10:14:59Z,33,Fall
TIS23_6_A_8,Fall/LateFall,2023-01-18T10:14:59Z,36,Fall
TIS23_6_B_1,Spring,2023-01-17T10:00:00Z,52,Spring
TIS23_6_B_2,Fall/LateFall,2023-01-17T10:00:00Z,45,Spring
TIS23_6_B_3,Spring,2023-01-17T10:00:00Z,45,Spring
TIS23_7_A_13,Fall/LateFall,2023-02-15T00:00:00Z,40,Unknown
TIS23_7_A_17,Spring,2023-02-15T00:00:00Z,38,Unknown
TIS23_7_A_5,Spring,2023-02-14T00:00:00Z,48,Unknown
TIS23_7_B_8,Fall,2023-02-10T11:54:59Z,49,Unknown
TIS23_7_B_9,Fall,2023-02-10T12:10:00Z,47,Unknown
TIS23_7_D_4,Fall/LateFall,2023-02-07T00:00:00Z,103,Unknown
TIS23_8_A_1,Fall,2023-02-24T12:22:59Z,40,Fall
TIS23_8_A_2,Fall,2023-02-24T12:26:59Z,42,Fall
TIS23_8_A_3,Fall,2023-02-24T12:28:59Z,43,Fall
TIS23_8_A_4,Fall/LateFall,2023-02-24T12:32:00Z,44,Fall
TIS23_9_A_1,Fall/LateFall,2023-03-07T10:00:00Z,40,Fall
TIS23_9_A_2,Fall,2023-03-10T10:00:00Z,42,Unknown
TIS23_9_A_3,Fall,2023-03-10T10:00:00Z,42,Unknown
TIS23_9_B_10,Spring,2023-03-10T10:00:00Z,62,Unknown
TIS23_9_B_2,Fall/LateFall,2023-03-07T00:00:00Z,45,Fall
TIS23_9_B_5,Fall/LateFall,2023-03-07T00:00:00Z,49,Fall
TIS23_9_B_6,Fall,2023-03-09T10:33:00Z,60,Fall
TIS23_9_B_7,Fall,2023-03-09T10:35:00Z,58,Fall
TIS23_9_B_8,Fall,2023-03-10T10:00:00Z,58,Unknown
TIS23_9_B_9,Fall,2023-03-10T10:00:00Z,54,Unknown
TIS23_9_C_1,Spring,2023-03-09T10:36:00Z,66,Spring
TIS23_9_D_2,Fall/LateFall,2023-03-10T00:00:00Z,105,Winter
TIS24_10_A_4,Fall,2024-03-15T10:14:59Z,35,Fall
TIS24_10_A_5,Fall,2024-03-15T10:14:59Z,36,Fall
TIS24_10_C_4,Fall,2024-03-15T10:14:59Z,66,Spring
TIS24_11_B_1,Fall,2024-03-21T10:30:00Z,61,Fall
TIS24_11_B_2,Fall,2024-03-21T10:30:00Z,51,Fall
TIS24_11_C_1,Fall,2024-03-21T10:30:00Z,65,Fall
TIS24_12_C_1,Fall,2024-04-08T00:00:00Z,74,Fall
TIS24_13_C_1,Fall,2024-04-25T12:14:59Z,82,Fall
TIS24_13_C_2,Fall,2024-04-25T12:14:59Z,76,Fall
TIS24_13_D_1,Fall,2024-04-26T00:00:00Z,85,Fall
TIS24_13_D_2,Fall,2024-04-26T00:00:00Z,88,Spring
TIS24_14_B_1,Fall,2024-05-08T12:05:00Z,63,Fall
TIS24_14_C_1,Fall,2024-05-08T12:05:00Z,84,Fall
TIS24_14_C_2,Fall,2024-05-08T12:05:00Z,73,Fall
TIS24_14_C_3,Fall,2024-05-08T12:05:00Z,78,Fall
TIS24_14_C_4,Fall,2024-05-08T12:05:00Z,73,Fall
TIS24_14_C_5,Fall,2024-05-08T12:05:00Z,81,Fall
TIS24_14_D_1,Fall,2024-05-08T12:05:00Z,104,Spring
TIS24_14_D_2,Fall,2024-05-08T12:05:00Z,85,Fall
TIS24_14_D_3,Fall,2024-05-08T12:05:00Z,98,Spring
TIS24_14_D_4,Fall,2024-05-08T12:05:00Z,93,Fall
TIS24_14_D_5,Fall,2024-05-08T12:05:00Z,93,Fall
TIS24_2_A_1,Winter,2023-11-21T00:00:00Z,41,Spring
TIS24_3_A_1,Spring,2023-12-13T11:39:00Z,39,Spring
TIS24_5_A_1,Fall,2024-01-02T00:00:00Z,43,Spring
TIS24_5_A_10,Fall,2024-01-02T00:00:00Z,37,Fall
TIS24_5_A_12,Fall,2024-01-02T00:00:00Z,38,Fall
TIS24_5_A_13,Spring,2024-01-02T00:00:00Z,37,Fall
TIS24_5_A_14,Spring,2024-01-02T00:00:00Z,39,Fall
TIS24_5_A_15,Spring,2024-01-02T00:00:00Z,44,Spring
TIS24_5_A_17,Fall,2024-01-02T00:00:00Z,43,Spring
TIS24_5_A_18,Fall,2024-01-02T00:00:00Z,39,Fall
TIS24_5_A_19,Spring,2024-01-02T00:00:00Z,36,Fall
TIS24_5_A_2,Fall,2024-01-02T00:00:00Z,41,Spring
TIS24_5_A_20,Fall,2024-01-02T00:00:00Z,35,Fall
TIS24_5_A_21,Spring,2024-01-02T00:00:00Z,41,Spring
TIS24_5_A_22,Fall,2024-01-02T00:00:00Z,36,Fall
TIS24_5_A_23,Spring,2024-01-02T00:00:00Z,41,Spring
TIS24_5_A_24,Fall,2024-01-02T00:00:00Z,35,Fall
TIS24_5_A_25,Fall,2024-01-02T00:00:00Z,37,Fall
TIS24_5_A_26,Spring,2024-01-02T00:00:00Z,43,Spring
TIS24_5_A_27,Fall,2024-01-02T00:00:00Z,36,Fall
TIS24_5_A_28,Spring,2024-01-02T00:00:00Z,38,Fall
TIS24_5_A_29,Fall,2024-01-02T00:00:00Z,40,Fall
TIS24_5_A_3,Fall,2024-01-02T00:00:00Z,40,Fall
TIS24_5_A_30,Fall,2024-01-02T00:00:00Z,41,Spring
TIS24_5_A_4,Fall,2024-01-02T00:00:00Z,38,Fall
TIS24_5_A_5,Fall,2024-01-02T00:00:00Z,39,Fall
TIS24_5_A_6,Fall,2024-01-02T00:00:00Z,37,Fall
